,ga.dateHourMinute,ga.sessionDurationBucket,ga.browser.encoded,ga.operatingSystem.encoded,ga.operatingSystemVersion.encoded,ga.language.encoded,ga.DeviceInfo.encoded,ga.sessionsWithEvent,Success,month,date,hour,minute,time
26857,201805131838,98,A4,B2,C41,D54,E91,1,True,5,13,18,38,1838
26858,201806102127,134,A4,B2,C41,D54,E91,1,True,6,10,21,27,2127
26859,201806102129,134,A4,B2,C41,D54,E91,0,True,6,10,21,29,2129
26860,201806030821,313,A4,B2,C37,D77,E92,1,True,6,3,8,21,821
26861,201806030824,313,A4,B2,C37,D77,E92,0,True,6,3,8,24,824
26862,201806030826,313,A4,B2,C37,D77,E92,0,True,6,3,8,26,826
26863,201803181639,1,A4,B2,C44,D54,E93,1,False,3,18,16,39,1639
26864,201804141220,2,A4,B2,C44,D54,E93,1,False,4,14,12,20,1220
26865,201804230054,83,A4,B2,C49,D77,E93,1,False,4,23,0,54,54
26866,201804251222,59,A4,B2,C44,D77,E93,0,False,4,25,12,22,1222
26867,201804260301,65,A4,B2,C49,D77,E93,1,False,4,26,3,1,301
26868,201804260302,65,A4,B2,C49,D77,E93,0,False,4,26,3,2,302
26869,201804281640,31,A4,B2,C44,D77,E93,1,False,4,28,16,40,1640
26870,201804281838,147,A13,B2,C44,D63,E93,1,False,4,28,18,38,1838
26871,201805010819,283,A4,B2,C44,D74,E93,1,False,5,1,8,19,819
26872,201804071056,2,A4,B2,C41,D73,E126,1,False,4,7,10,56,1056
26873,201804110740,294,A4,B2,C41,D54,E126,0,False,4,11,7,40,740
26874,201804271237,2,A3,B2,C41,D77,E126,1,False,4,27,12,37,1237
26875,201804291625,1,A3,B2,C37,D25,E126,1,False,4,29,16,25,1625
26876,201805150929,80,A4,B2,C41,D54,E126,1,False,5,15,9,29,929
26877,201806102121,380,A4,B2,C37,D77,E126,1,False,6,10,21,21,2121
26878,201806102125,380,A4,B2,C37,D77,E126,0,False,6,10,21,25,2125
26879,201806102127,380,A4,B2,C37,D77,E126,0,False,6,10,21,27,2127
26880,201806201522,184,A4,B2,C35,D54,E126,1,True,6,20,15,22,1522
26881,201806201523,184,A4,B2,C35,D54,E126,0,True,6,20,15,23,1523
26882,201806201524,184,A4,B2,C35,D54,E126,0,True,6,20,15,24,1524
26883,201806201525,184,A4,B2,C35,D54,E126,0,True,6,20,15,25,1525
26884,201804111826,30,A4,B2,C35,D77,E127,1,False,4,11,18,26,1826
26885,201804111827,30,A4,B2,C35,D77,E127,0,False,4,11,18,27,1827
26886,201805091733,4,A4,B2,C35,D77,E127,1,False,5,9,17,33,1733
26887,201806181613,2,A4,B2,C37,D77,E127,1,False,6,18,16,13,1613
26888,201806191215,204,A4,B2,C37,D77,E127,0,True,6,19,12,15,1215
26889,201806191216,204,A4,B2,C37,D77,E127,0,True,6,19,12,16,1216
26890,201803190430,129,A4,B2,C41,D54,E128,1,False,3,19,4,30,430
26891,201803190432,129,A4,B2,C41,D54,E128,0,False,3,19,4,32,432
26892,201804052134,2,A4,B2,C40,D63,E129,1,False,4,5,21,34,2134
26893,201806171235,28,A4,B2,C40,D77,E129,1,False,6,17,12,35,1235
26894,201806171236,28,A4,B2,C40,D77,E129,0,False,6,17,12,36,1236
26895,201805011222,394,A4,B2,C40,D77,E129,1,True,5,1,12,22,1222
26896,201805011223,394,A4,B2,C40,D77,E129,0,True,5,1,12,23,1223
26897,201805011226,394,A4,B2,C40,D77,E129,0,True,5,1,12,26,1226
26898,201805011227,394,A4,B2,C40,D77,E129,0,True,5,1,12,27,1227
26899,201805011228,394,A4,B2,C40,D77,E129,0,True,5,1,12,28,1228
26900,201806151713,83,A4,B2,C36,D77,E130,1,False,6,15,17,13,1713
26901,201806151714,83,A4,B2,C36,D77,E130,0,False,6,15,17,14,1714
26902,201806151715,83,A4,B2,C36,D77,E130,0,False,6,15,17,15,1715
26903,201805152144,385,A4,B2,C34,D77,E131,1,False,5,15,21,44,2144
26904,201803231329,1282,A11,B6,C73,D77,E171,0,False,3,23,13,29,1329
26905,201803231330,1282,A11,B6,C73,D77,E171,0,False,3,23,13,30,1330
26906,201803231332,1282,A11,B6,C73,D77,E171,0,False,3,23,13,32,1332
26907,201803231437,536,A6,B6,C73,D54,E171,1,False,3,23,14,37,1437
26908,201803231438,536,A6,B6,C73,D54,E171,0,False,3,23,14,38,1438
26909,201803231446,536,A6,B6,C73,D54,E171,0,False,3,23,14,46,1446
26910,201803231459,31,A11,B6,C73,D25,E171,1,False,3,23,14,59,1459
26911,201803231503,95,A4,B6,C71,D77,E171,1,False,3,23,15,3,1503
26912,201803231504,95,A4,B6,C71,D77,E171,0,False,3,23,15,4,1504
26913,201803231505,95,A4,B6,C71,D77,E171,0,False,3,23,15,5,1505
26914,201803231545,59,A4,B6,C73,D54,E171,1,False,3,23,15,45,1545
26915,201803231546,59,A4,B6,C73,D54,E171,0,False,3,23,15,46,1546
26916,201803231553,12,A11,B6,C73,D54,E171,1,False,3,23,15,53,1553
26917,201803231557,36,A6,B6,C73,D54,E171,1,False,3,23,15,57,1557
26918,201803231608,62,A4,B6,C73,D77,E171,1,False,3,23,16,8,1608
26919,201803231609,62,A4,B6,C73,D77,E171,0,False,3,23,16,9,1609
26920,201803231627,1,A4,B6,C73,D31,E171,1,False,3,23,16,27,1627
26921,201803231710,170,A4,B6,C73,D54,E171,1,True,3,23,17,10,1710
26922,201803231712,170,A4,B6,C73,D54,E171,0,True,3,23,17,12,1712
26923,201803231713,170,A4,B6,C73,D54,E171,0,True,3,23,17,13,1713
26924,201803231745,10,A4,B6,C72,D77,E171,1,False,3,23,17,45,1745
26925,201803231757,1,A4,B6,C73,D25,E171,1,False,3,23,17,57,1757
26926,201803231812,245,A4,B6,C73,D54,E171,1,True,3,23,18,12,1812
26927,201803231813,245,A4,B6,C73,D54,E171,0,True,3,23,18,13,1813
26928,201803231814,245,A4,B6,C73,D54,E171,0,True,3,23,18,14,1814
26929,201803231815,245,A4,B6,C73,D54,E171,0,True,3,23,18,15,1815
26930,201803231816,180,A4,B6,C71,D54,E171,1,True,3,23,18,16,1816
26931,201803231816,245,A4,B6,C73,D54,E171,0,True,3,23,18,16,1816
26932,201803231819,180,A4,B6,C71,D54,E171,0,True,3,23,18,19,1819
26933,201803231829,154,A11,B6,C71,D54,E171,1,True,3,23,18,29,1829
26934,201803231831,154,A11,B6,C71,D54,E171,0,True,3,23,18,31,1831
26935,201803231841,183,A4,B6,C73,D54,E171,1,True,3,23,18,41,1841
26936,201803231853,174,A4,B6,C72,D54,E171,1,True,3,23,18,53,1853
26937,201803231854,174,A4,B6,C72,D54,E171,0,True,3,23,18,54,1854
26938,201803231856,174,A4,B6,C72,D54,E171,0,True,3,23,18,56,1856
26939,201804251254,157,A4,B6,C72,D77,E171,0,False,4,25,12,54,1254
26940,201804251305,1,A4,B6,C70,D54,E171,1,False,4,25,13,5,1305
26941,201804251332,13,A4,B6,C72,D77,E171,1,False,4,25,13,32,1332
26942,201804251343,28,A4,B6,C71,D54,E171,1,False,4,25,13,43,1343
26943,201804251344,28,A4,B6,C71,D54,E171,0,False,4,25,13,44,1344
26944,201804251359,22,A11,B6,C73,D54,E171,1,True,4,25,13,59,1359
26945,201804251400,22,A11,B6,C73,D54,E171,0,True,4,25,14,0,1400
26946,201804251416,343,A4,B6,C73,D77,E171,1,False,4,25,14,16,1416
26947,201804251417,343,A4,B6,C73,D77,E171,0,False,4,25,14,17,1417
26948,201804251421,345,A4,B6,C71,D54,E171,1,True,4,25,14,21,1421
26949,201804251422,132,A11,B6,C73,D77,E171,1,True,4,25,14,22,1422
26950,201804251423,132,A11,B6,C73,D77,E171,0,True,4,25,14,23,1423
26951,201804251425,132,A11,B6,C73,D77,E171,0,True,4,25,14,25,1425
26952,201804251426,345,A4,B6,C71,D54,E171,0,True,4,25,14,26,1426
26953,201804251427,345,A4,B6,C71,D54,E171,0,True,4,25,14,27,1427
26954,201804251611,54,A6,B6,C73,D54,E171,1,True,4,25,16,11,1611
26955,201804251612,54,A6,B6,C73,D54,E171,0,True,4,25,16,12,1612
26956,201804251656,615,A4,B6,C71,D77,E171,0,True,4,25,16,56,1656
26957,201804251701,615,A4,B6,C71,D77,E171,0,True,4,25,17,1,1701
26958,201804251702,615,A4,B6,C71,D77,E171,0,True,4,25,17,2,1702
26959,201804251703,615,A4,B6,C71,D77,E171,0,True,4,25,17,3,1703
26960,201804251704,615,A4,B6,C71,D77,E171,0,True,4,25,17,4,1704
26961,201804251730,1086,A6,B6,C73,D31,E171,0,False,4,25,17,30,1730
26962,201804251734,566,A4,B6,C70,D77,E171,1,True,4,25,17,34,1734
26963,201804251735,566,A4,B6,C70,D77,E171,0,True,4,25,17,35,1735
26964,201804251742,216,A4,B6,C73,D77,E171,1,True,4,25,17,42,1742
26965,201804251742,566,A4,B6,C70,D77,E171,0,True,4,25,17,42,1742
26966,201804251743,566,A4,B6,C70,D77,E171,0,True,4,25,17,43,1743
26967,201804251744,216,A4,B6,C73,D77,E171,0,True,4,25,17,44,1744
26968,201804251744,566,A4,B6,C70,D77,E171,0,True,4,25,17,44,1744
26969,201804251745,216,A4,B6,C73,D77,E171,0,True,4,25,17,45,1745
26970,201804251746,216,A4,B6,C73,D77,E171,0,True,4,25,17,46,1746
26971,201804251748,122,A4,B6,C73,D13,E171,1,False,4,25,17,48,1748
26972,201805140900,197,A4,B6,C70,D77,E171,0,True,5,14,9,0,900
26973,201805140901,197,A4,B6,C70,D77,E171,0,True,5,14,9,1,901
26974,201805140954,246,A11,B6,C71,D77,E171,1,True,5,14,9,54,954
26975,201805140956,246,A11,B6,C71,D77,E171,0,True,5,14,9,56,956
26976,201805140957,246,A11,B6,C71,D77,E171,0,True,5,14,9,57,957
26977,201805141030,1181,A4,B6,C70,D54,E171,0,True,5,14,10,30,1030
26978,201805141048,1181,A4,B6,C70,D54,E171,0,True,5,14,10,48,1048
26979,201805141107,1,A6,B6,C70,D77,E171,1,False,5,14,11,7,1107
26980,201805141129,10,A4,B6,C70,D54,E171,1,True,5,14,11,29,1129
26981,201805141139,163,A4,B6,C72,D54,E171,0,True,5,14,11,39,1139
26982,201805141144,103,A4,B6,C71,D77,E171,0,False,5,14,11,44,1144
26983,201805141145,103,A4,B6,C71,D77,E171,0,False,5,14,11,45,1145
26984,201805141205,97,A4,B6,C71,D54,E171,1,False,5,14,12,5,1205
26985,201805141206,97,A4,B6,C71,D54,E171,0,False,5,14,12,6,1206
26986,201805141220,2,A4,B6,C70,D77,E171,1,False,5,14,12,20,1220
26987,201805141314,259,A4,B6,C70,D54,E171,1,False,5,14,13,14,1314
26988,201805141315,1481,A4,B6,C71,D77,E171,0,False,5,14,13,15,1315
26989,201805141316,259,A4,B6,C70,D54,E171,0,False,5,14,13,16,1316
26990,201805141317,259,A4,B6,C70,D54,E171,0,False,5,14,13,17,1317
26991,201805141318,1481,A4,B6,C71,D77,E171,0,False,5,14,13,18,1318
26992,201805141319,1481,A4,B6,C71,D77,E171,0,False,5,14,13,19,1319
26993,201805141324,1481,A4,B6,C71,D77,E171,0,False,5,14,13,24,1324
26994,201805141422,116,A6,B6,C73,D77,E171,1,True,5,14,14,22,1422
26995,201805141423,116,A6,B6,C73,D77,E171,0,True,5,14,14,23,1423
26996,201805141424,116,A6,B6,C73,D77,E171,0,True,5,14,14,24,1424
26997,201805141440,1,A4,B6,C73,D77,E171,1,False,5,14,14,40,1440
26998,201805141445,1863,A6,B6,C73,D12,E171,1,False,5,14,14,45,1445
26999,201805141455,1863,A6,B6,C73,D12,E171,0,False,5,14,14,55,1455
27000,201805111923,86,A13,B2,C45,D54,E228,0,True,5,11,19,23,1923
27001,201805212024,49,A13,B2,C45,D54,E228,1,True,5,21,20,24,2024
27002,201805250954,178,A13,B2,C45,D54,E228,1,True,5,25,9,54,954
27003,201805250955,178,A13,B2,C45,D54,E228,0,True,5,25,9,55,955
27004,201805250956,178,A13,B2,C45,D54,E228,0,True,5,25,9,56,956
27005,201805250957,178,A13,B2,C45,D54,E228,0,True,5,25,9,57,957
27006,201805302146,353,A4,B2,C45,D54,E228,1,True,5,30,21,46,2146
27007,201805302148,353,A4,B2,C45,D54,E228,0,True,5,30,21,48,2148
27008,201805302149,353,A4,B2,C45,D54,E228,0,True,5,30,21,49,2149
27009,201805311617,296,A4,B2,C45,D54,E228,1,True,5,31,16,17,1617
27010,201805311619,296,A4,B2,C45,D54,E228,0,True,5,31,16,19,1619
27011,201805311621,296,A4,B2,C45,D54,E228,0,True,5,31,16,21,1621
27012,201805311622,296,A4,B2,C45,D54,E228,0,True,5,31,16,22,1622
27013,201806161654,141,A13,B2,C45,D54,E228,1,True,6,16,16,54,1654
27014,201806161655,141,A13,B2,C45,D54,E228,0,True,6,16,16,55,1655
27015,201806161656,141,A13,B2,C45,D54,E228,0,True,6,16,16,56,1656
27016,201806161657,141,A13,B2,C45,D54,E228,0,True,6,16,16,57,1657
27017,201806171740,632,A3,B2,C45,D77,E228,1,True,6,17,17,40,1740
27018,201806171747,632,A3,B2,C45,D77,E228,0,True,6,17,17,47,1747
27019,201806171748,632,A3,B2,C45,D77,E228,0,True,6,17,17,48,1748
27020,201806171750,632,A3,B2,C45,D77,E228,0,True,6,17,17,50,1750
27021,201806171808,271,A4,B2,C45,D77,E228,1,True,6,17,18,8,1808
27022,201806171809,271,A4,B2,C45,D77,E228,0,True,6,17,18,9,1809
27023,201806171811,271,A4,B2,C45,D77,E228,0,True,6,17,18,11,1811
27024,201806171812,271,A4,B2,C45,D77,E228,0,True,6,17,18,12,1812
27025,201806171813,271,A4,B2,C45,D77,E228,0,True,6,17,18,13,1813
27026,201806201224,89,A13,B2,C45,D77,E228,0,True,6,20,12,24,1224
27027,201805212145,335,A4,B2,C42,D54,E229,1,True,5,21,21,45,2145
27028,201805212148,335,A4,B2,C42,D54,E229,0,True,5,21,21,48,2148
27029,201805212149,335,A4,B2,C42,D54,E229,0,True,5,21,21,49,2149
27030,201803161312,2,A4,B2,C35,D77,E230,1,False,3,16,13,12,1312
27031,201804031714,521,A4,B2,C35,D54,E230,1,True,4,3,17,14,1714
27032,201804031715,521,A4,B2,C35,D54,E230,0,True,4,3,17,15,1715
27033,201804031719,521,A4,B2,C35,D54,E230,0,True,4,3,17,19,1719
27034,201804031721,521,A4,B2,C35,D54,E230,0,True,4,3,17,21,1721
27035,201806101618,218,A13,B2,C49,D54,E251,1,True,6,10,16,18,1618
27036,201806101619,218,A13,B2,C49,D54,E251,0,True,6,10,16,19,1619
27037,201806101620,218,A13,B2,C49,D54,E251,0,True,6,10,16,20,1620
27038,201806101622,218,A13,B2,C49,D54,E251,0,True,6,10,16,22,1622
27039,201806121300,97,A13,B2,C49,D54,E251,1,True,6,12,13,0,1300
27040,201806121301,97,A13,B2,C49,D54,E251,0,True,6,12,13,1,1301
27041,201806121302,97,A13,B2,C49,D54,E251,0,True,6,12,13,2,1302
27042,201806121919,173,A13,B2,C49,D54,E251,1,True,6,12,19,19,1919
27043,201806121921,173,A13,B2,C49,D54,E251,0,True,6,12,19,21,1921
27044,201806121922,173,A13,B2,C49,D54,E251,0,True,6,12,19,22,1922
27045,201806140838,133,A13,B2,C49,D54,E251,0,True,6,14,8,38,838
27046,201806140839,133,A13,B2,C49,D54,E251,0,True,6,14,8,39,839
27047,201806141932,250,A13,B2,C49,D54,E251,0,True,6,14,19,32,1932
27048,201806141934,250,A13,B2,C49,D54,E251,0,True,6,14,19,34,1934
27049,201806141935,250,A13,B2,C49,D54,E251,0,True,6,14,19,35,1935
27050,201806151317,320,A13,B2,C49,D54,E251,1,True,6,15,13,17,1317
27051,201806151318,320,A13,B2,C49,D54,E251,0,True,6,15,13,18,1318
27052,201806151320,320,A13,B2,C49,D54,E251,0,True,6,15,13,20,1320
27053,201806151322,320,A13,B2,C49,D54,E251,0,True,6,15,13,22,1322
27054,201806151851,82,A13,B2,C49,D54,E251,0,True,6,15,18,51,1851
27055,201806162118,73,A13,B2,C49,D54,E251,1,True,6,16,21,18,2118
27056,201806171459,212,A13,B2,C49,D54,E251,1,True,6,17,14,59,1459
27057,201806171500,212,A13,B2,C49,D54,E251,0,True,6,17,15,0,1500
27058,201806171501,212,A13,B2,C49,D54,E251,0,True,6,17,15,1,1501
27059,201806211823,273,A13,B2,C49,D54,E251,0,True,6,21,18,23,1823
27060,201806211839,383,A13,B2,C49,D54,E251,1,True,6,21,18,39,1839
27061,201806211840,383,A13,B2,C49,D54,E251,0,True,6,21,18,40,1840
27062,201806211843,383,A13,B2,C49,D54,E251,0,True,6,21,18,43,1843
27063,201806211845,383,A13,B2,C49,D54,E251,0,True,6,21,18,45,1845
27064,201806211846,383,A13,B2,C49,D54,E251,0,True,6,21,18,46,1846
27065,201803281405,28,A4,B2,C49,D31,E255,1,False,3,28,14,5,1405
27066,201803281406,28,A4,B2,C49,D31,E255,0,False,3,28,14,6,1406
27067,201804211937,3,A4,B2,C49,D31,E255,1,False,4,21,19,37,1937
27068,201804251343,34,A4,B2,C49,D31,E255,1,False,4,25,13,43,1343
27069,201804251344,34,A4,B2,C49,D31,E255,0,False,4,25,13,44,1344
27070,201805021526,5,A4,B2,C49,D31,E255,1,False,5,2,15,26,1526
27071,201805132228,2,A4,B2,C49,D31,E255,1,False,5,13,22,28,2228
27072,201806031535,335,A4,B2,C49,D31,E255,0,False,6,3,15,35,1535
27073,201806031536,335,A4,B2,C49,D31,E255,0,False,6,3,15,36,1536
27074,201806031606,449,A4,B2,C49,D31,E255,1,False,6,3,16,6,1606
27075,201806031607,449,A4,B2,C49,D31,E255,0,False,6,3,16,7,1607
27076,201806051525,432,A4,B2,C49,D31,E255,1,False,6,5,15,25,1525
27077,201806051530,432,A4,B2,C49,D31,E255,0,False,6,5,15,30,1530
27078,201806051532,432,A4,B2,C49,D31,E255,0,False,6,5,15,32,1532
27079,201806071507,523,A4,B2,C49,D31,E255,1,False,6,7,15,7,1507
27080,201806071511,523,A4,B2,C49,D31,E255,0,False,6,7,15,11,1511
27081,201806171746,138,A4,B2,C49,D31,E255,1,False,6,17,17,46,1746
27082,201806171748,138,A4,B2,C49,D31,E255,0,False,6,17,17,48,1748
27083,201803270147,95,A4,B2,C49,D31,E255,1,True,3,27,1,47,147
27084,201803270148,95,A4,B2,C49,D31,E255,0,True,3,27,1,48,148
27085,201804041551,151,A4,B2,C49,D31,E255,0,True,4,4,15,51,1551
27086,201804041552,151,A4,B2,C49,D31,E255,0,True,4,4,15,52,1552
27087,201805161546,99,A4,B2,C49,D31,E255,1,True,5,16,15,46,1546
27088,201805161547,99,A4,B2,C49,D31,E255,0,True,5,16,15,47,1547
27089,201806031653,61,A4,B2,C49,D31,E255,1,True,6,3,16,53,1653
27090,201806051326,281,A4,B2,C49,D31,E255,0,True,6,5,13,26,1326
27091,201806051327,281,A4,B2,C49,D31,E255,0,True,6,5,13,27,1327
27092,201806051328,281,A4,B2,C49,D31,E255,0,True,6,5,13,28,1328
27093,201806161411,187,A4,B2,C49,D31,E255,1,True,6,16,14,11,1411
27094,201806161414,187,A4,B2,C49,D31,E255,0,True,6,16,14,14,1414
27095,201804231919,2,A13,B2,C49,D77,E260,1,False,4,23,19,19,1919
27096,201805201512,2,A13,B2,C49,D77,E260,1,False,5,20,15,12,1512
27097,201805201904,28,A13,B2,C49,D77,E260,1,False,5,20,19,4,1904
27098,201805312145,1,A13,B2,C49,D77,E260,1,False,5,31,21,45,2145
27099,201806112039,2,A13,B2,C49,D77,E260,1,False,6,11,20,39,2039
27100,201806131547,19,A13,B2,C49,D77,E260,1,False,6,13,15,47,1547
27101,201806151009,108,A13,B2,C49,D77,E260,1,False,6,15,10,9,1009
27102,201806151010,108,A13,B2,C49,D77,E260,0,False,6,15,10,10,1010
27103,201806151011,108,A13,B2,C49,D77,E260,0,False,6,15,10,11,1011
27104,201806172047,52,A13,B2,C49,D77,E260,1,False,6,17,20,47,2047
27105,201806172048,52,A13,B2,C49,D77,E260,0,False,6,17,20,48,2048
27106,201806191732,120,A13,B2,C49,D77,E260,0,False,6,19,17,32,1732
27107,201804291842,132,A13,B2,C49,D77,E260,1,True,4,29,18,42,1842
27108,201804291843,132,A13,B2,C49,D77,E260,0,True,4,29,18,43,1843
27109,201804291844,132,A13,B2,C49,D77,E260,0,True,4,29,18,44,1844
27110,201805211809,292,A13,B2,C49,D77,E260,1,True,5,21,18,9,1809
27111,201805211810,292,A13,B2,C49,D77,E260,0,True,5,21,18,10,1810
27112,201805211812,292,A13,B2,C49,D77,E260,0,True,5,21,18,12,1812
27113,201805211813,292,A13,B2,C49,D77,E260,0,True,5,21,18,13,1813
27114,201805211814,292,A13,B2,C49,D77,E260,0,True,5,21,18,14,1814
27115,201805271611,178,A13,B2,C49,D77,E260,1,True,5,27,16,11,1611
27116,201805271612,178,A13,B2,C49,D77,E260,0,True,5,27,16,12,1612
27117,201805271613,178,A13,B2,C49,D77,E260,0,True,5,27,16,13,1613
27118,201805271614,178,A13,B2,C49,D77,E260,0,True,5,27,16,14,1614
27119,201806101320,74,A13,B2,C49,D77,E260,0,True,6,10,13,20,1320
27120,201806102118,376,A13,B2,C49,D77,E260,1,True,6,10,21,18,2118
27121,201806102120,376,A13,B2,C49,D77,E260,0,True,6,10,21,20,2120
27122,201806102124,376,A13,B2,C49,D77,E260,0,True,6,10,21,24,2124
27123,201806142348,245,A13,B2,C49,D77,E260,1,True,6,14,23,48,2348
27124,201806142351,245,A13,B2,C49,D77,E260,0,True,6,14,23,51,2351
27125,201806142352,245,A13,B2,C49,D77,E260,0,True,6,14,23,52,2352
27126,201803151944,48,A6,B8,C2,D14,E359,1,False,3,15,19,44,1944
27127,201803281040,204,A6,B8,C2,D69,E359,1,False,3,28,10,40,1040
27128,201803281237,1293,A6,B8,C2,D69,E359,1,False,3,28,12,37,1237
27129,201803281255,1293,A6,B8,C2,D69,E359,0,False,3,28,12,55,1255
27130,201804031223,248,A6,B8,C2,D14,E359,0,True,4,3,12,23,1223
27131,201804031224,248,A6,B8,C2,D14,E359,0,True,4,3,12,24,1224
27132,201804031225,248,A6,B8,C2,D14,E359,0,True,4,3,12,25,1225
27133,201804031227,248,A6,B8,C2,D14,E359,0,True,4,3,12,27,1227
27134,201806051037,169,A4,B6,C73,D25,E171,0,True,6,5,10,37,1037
27135,201806051038,169,A4,B6,C73,D25,E171,0,True,6,5,10,38,1038
27136,201806051106,312,A4,B6,C76,D54,E171,0,True,6,5,11,6,1106
27137,201806051107,312,A4,B6,C76,D54,E171,0,True,6,5,11,7,1107
27138,201806051140,175,A4,B6,C71,D77,E171,1,True,6,5,11,40,1140
27139,201806051142,175,A4,B6,C71,D77,E171,0,True,6,5,11,42,1142
27140,201806051143,175,A4,B6,C71,D77,E171,0,True,6,5,11,43,1143
27141,201806051148,130,A11,B6,C73,D77,E171,1,True,6,5,11,48,1148
27142,201806051254,1077,A4,B6,C72,D77,E171,1,False,6,5,12,54,1254
27143,201806051302,293,A4,B6,C73,D77,E171,1,True,6,5,13,2,1302
27144,201806051303,293,A4,B6,C73,D77,E171,0,True,6,5,13,3,1303
27145,201806051305,293,A4,B6,C73,D77,E171,0,True,6,5,13,5,1305
27146,201806051306,293,A4,B6,C73,D77,E171,0,True,6,5,13,6,1306
27147,201806051307,293,A4,B6,C73,D77,E171,0,True,6,5,13,7,1307
27148,201806051313,233,A4,B6,C73,D77,E171,1,True,6,5,13,13,1313
27149,201806051314,233,A4,B6,C73,D77,E171,0,True,6,5,13,14,1314
27150,201806051316,233,A4,B6,C73,D77,E171,0,True,6,5,13,16,1316
27151,201806051355,424,A4,B6,C73,D77,E171,1,False,6,5,13,55,1355
27152,201806051356,424,A4,B6,C73,D77,E171,0,False,6,5,13,56,1356
27153,201806051357,424,A4,B6,C73,D77,E171,0,False,6,5,13,57,1357
27154,201806051358,424,A4,B6,C73,D77,E171,0,False,6,5,13,58,1358
27155,201806051359,424,A4,B6,C73,D77,E171,0,False,6,5,13,59,1359
27156,201806051400,424,A4,B6,C73,D77,E171,0,False,6,5,14,0,1400
27157,201806051402,37,A4,B6,C73,D31,E171,1,False,6,5,14,2,1402
27158,201806051402,424,A4,B6,C73,D77,E171,0,False,6,5,14,2,1402
27159,201806051403,37,A4,B6,C73,D31,E171,0,False,6,5,14,3,1403
27160,201806051415,216,A4,B6,C73,D77,E171,1,True,6,5,14,15,1415
27161,201806051418,216,A4,B6,C73,D77,E171,0,True,6,5,14,18,1418
27162,201806051423,80,A6,B6,C77,D54,E171,1,True,6,5,14,23,1423
27163,201806051424,80,A6,B6,C77,D54,E171,0,True,6,5,14,24,1424
27164,201806051425,80,A6,B6,C77,D54,E171,0,True,6,5,14,25,1425
27165,201806070949,2640,A4,B6,C73,D31,E171,0,True,6,7,9,49,949
27166,201806071007,2640,A4,B6,C73,D31,E171,0,True,6,7,10,7,1007
27167,201806071032,2,A11,B6,C73,D13,E171,1,False,6,7,10,32,1032
27168,201806071036,2,A4,B6,C72,D17,E171,1,False,6,7,10,36,1036
27169,201806071039,413,A4,B6,C72,D54,E171,1,False,6,7,10,39,1039
27170,201806071042,413,A4,B6,C72,D54,E171,0,False,6,7,10,42,1042
27171,201806071055,104,A11,B6,C73,D13,E171,1,True,6,7,10,55,1055
27172,201806071056,104,A11,B6,C73,D13,E171,0,True,6,7,10,56,1056
27173,201806071300,126,A4,B6,C70,D54,E171,1,True,6,7,13,0,1300
27174,201806071301,126,A4,B6,C70,D54,E171,0,True,6,7,13,1,1301
27175,201806071302,2,A6,B6,C74,D54,E171,1,False,6,7,13,2,1302
27176,201806071303,2,A6,B6,C74,D54,E171,0,False,6,7,13,3,1303
27177,201806071329,66,A4,B6,C73,D31,E171,1,True,6,7,13,29,1329
27178,201806071335,3,A4,B6,C73,D19,E171,1,False,6,7,13,35,1335
27179,201806071415,74,A10,B6,C74,D54,E171,0,False,6,7,14,15,1415
27180,201806071418,106,A4,B6,C73,D54,E171,1,False,6,7,14,18,1418
27181,201806071419,106,A4,B6,C73,D54,E171,0,False,6,7,14,19,1419
27182,201806071420,106,A4,B6,C73,D54,E171,0,False,6,7,14,20,1420
27183,201806071441,175,A4,B6,C72,D54,E171,1,True,6,7,14,41,1441
27184,201806071442,175,A4,B6,C72,D54,E171,0,True,6,7,14,42,1442
27185,201806071443,175,A4,B6,C72,D54,E171,0,True,6,7,14,43,1443
27186,201806071512,1,A6,B6,C74,D54,E171,1,False,6,7,15,12,1512
27187,201806071547,287,A6,B6,C72,D31,E171,1,False,6,7,15,47,1547
27188,201806071618,95,A4,B6,C70,D54,E171,1,True,6,7,16,18,1618
27189,201806071619,95,A4,B6,C70,D54,E171,0,True,6,7,16,19,1619
27190,201806071620,15,A4,B6,C73,D31,E171,1,False,6,7,16,20,1620
27191,201806071621,15,A4,B6,C73,D31,E171,0,False,6,7,16,21,1621
27192,201806071621,750,A11,B6,C70,D54,E171,1,False,6,7,16,21,1621
27193,201806071624,750,A11,B6,C70,D54,E171,0,False,6,7,16,24,1624
27194,201806071629,750,A11,B6,C70,D54,E171,0,False,6,7,16,29,1629
27195,201806071631,1,A6,B6,C74,D77,E171,1,False,6,7,16,31,1631
27196,201806071731,2322,A6,B6,C73,D77,E171,1,False,6,7,17,31,1731
27197,201806082105,92,A4,B2,C44,D54,E247,0,True,6,8,21,5,2105
27198,201806082106,92,A4,B2,C44,D54,E247,0,True,6,8,21,6,2106
27199,201806091657,457,A13,B2,C44,D13,E247,0,True,6,9,16,57,1657
27200,201806091658,457,A13,B2,C44,D13,E247,0,True,6,9,16,58,1658
27201,201806101320,412,A13,B2,C44,D54,E247,0,True,6,10,13,20,1320
27202,201806101907,123,A13,B2,C44,D77,E247,1,True,6,10,19,7,1907
27203,201806101908,123,A13,B2,C44,D77,E247,0,True,6,10,19,8,1908
